231,63,kR2-50-4,kR1-50-4,mR2t-50-15,15.32,247.5
253,76,kR2-50-4,kR1-50-4,mR2t-50-15,13.57,249
276,68,kR2-50-4,kR1-50-4,mR2t-50-15,13.61,253
201,74,kR2-50-4,mR3c-50-15,mL2t-50-15,17.63,240.4
235,68,kR2-50-4,mR3c-50-15,mL2t-50-15,16.05,246
259,50,kR2-50-4,mR3c-50-15,mL2t-50-15,18.67,251.6
295,58,kR2-50-4,mR3c-50-15,mL2t-50-15,16.13,255.2
212,58,kR3-50-4,kL1-50-4,mR1r-50-15,17.48,245.5
244,76,kR3-50-4,kL1-50-4,mR1r-50-15,14.45,247
263,69,kR3-50-4,kL1-50-4,mR1r-50-15,14.32,251
286,51,kR3-50-4,kL1-50-4,mR1r-50-15,17.15,256.7
203,70,kR3-50-4,mL1c-50-15,mR3r-50-15,17.81,240
231,54,kR3-50-4,mL1c-50-15,mR3r-50-15,18.41,246.5
260,80,kR3-50-4,mL1c-50-15,mR3r-50-15,14.37,246.2
295,62,kR3-50-4,mL1c-50-15,mR3r-50-15,15.45,253.7
204,67,mL1r-50-15,sL2-50-33,mR3c-50-15,20.47,242
228,56,mL1r-50-15,sL2-50-33,mR3c-50-15,20.83,246.9
253,61,mL1r-50-15,sL2-50-33,mR3c-50-15,19.02,249.7
297,74,mL1r-50-15,sL2-50-33,mR3c-50-15,15.97,254
206,57,mL1r-50-15,mR1r-50-15,sL2-50-33,21.17,244.8
235,70,mL1r-50-15,mR1r-50-15,sL2-50-33,18.15,247.1
273,78,mL1r-50-15,mR1r-50-15,sL2-50-33,15.86,251.4
298,64,mL1r-50-15,mR1r-50-15,sL2-50-33,16.81,257
206,62,mL1r-50-15,mR1t-50-15,sL1-50-33,21.6,244.9
230,51,mL1r-50-15,mR1t-50-15,sL1-50-33,22.61,249.7
275,70,mL1r-50-15,mR1t-50-15,sL1-50-33,17.68,253.9
299,78,mL1r-50-15,mR1t-50-15,sL1-50-33,16.14,256.4
210,79,mL2r-50-15,kR2-50-4,mL3t-50-15,16.87,239.7
231,50,mL2r-50-15,kR2-50-4,mL3t-50-15,19.17,247.7
257,59,mL2r-50-15,kR2-50-4,mL3t-50-15,16.5,249.7
285,70,mL2r-50-15,kR2-50-4,mL3t-50-15,14.22,250
217,77,mL2r-50-15,mR2c-50-15,mR1t-50-15,16.9,238.2
232,62,mL2r-50-15,mR2c-50-15,mR1t-50-15,17.16,242.9
266,57,mL2r-50-15,mR2c-50-15,mR1t-50-15,16.89,248.1
288,71,mL2r-50-15,mR2c-50-15,mR1t-50-15,14.29,248.5
200,71,mL3r-50-15,kL1-50-4,mL1c-50-15,18.02,239.2
235,79,mL3r-50-15,kL1-50-4,mL1c-50-15,15.59,243
267,52,mL3r-50-15,kL1-50-4,mL1c-50-15,17.97,252
294,62,mL3r-50-15,kL1-50-4,mL1c-50-15,15.3,253.7
215,57,mL3r-50-15,mL2c-50-15,mL3c-50-15,19.34,241.5
238,66,mL3r-50-15,mL2c-50-15,mL3c-50-15,17.08,243
264,61,mL3r-50-15,mL2c-50-15,mL3c-50-15,16.84,245
300,79,mL3r-50-15,mL2c-50-15,mL3c-50-15,13.84,248.7
209,53,mR1r-50-15,sL2-50-33,mL1r-50-15,21.68,244.7
243,64,mR1r-50-15,sL2-50-33,mL1r-50-15,18.63,248.1
268,77,mR1r-50-15,sL2-50-33,mL1r-50-15,16.32,249.7
290,72,mR1r-50-15,sL2-50-33,mL1r-50-15,16.1,253.5
211,77,mR1r-50-15,mL3r-50-15,kL3-50-4,17.28,240.5
248,62,mR1r-50-15,mL3r-50-15,kL3-50-4,16.87,245
270,70,mR1r-50-15,mL3r-50-15,kL3-50-4,15.02,250.5
296,51,mR1r-50-15,mL3r-50-15,kL3-50-4,18.22,257.5
206,69,mR1r-50-15,mR1t-50-15,mL3t-50-15,17.66,238.6
227,63,mR1r-50-15,mR1t-50-15,mL3t-50-15,17.22,242.6
259,77,mR1r-50-15,mR1t-50-15,mL3t-50-15,14.66,244.2
292,53,mR1r-50-15,mR1t-50-15,mL3t-50-15,17.45,253.2
206,80,mR2r-50-15,kR2-50-4,mL2c-50-15,16.95,238.9
237,59,mR2r-50-15,kR2-50-4,mL2c-50-15,16.94,247
261,72,mR2r-50-15,kR2-50-4,mL2c-50-15,14.57,248.2
285,51,mR2r-50-15,kR2-50-4,mL2c-50-15,17.74,254.7
217,52,mR2r-50-15,mR2c-50-15,mR1t-50-15,19.24,242.4
239,70,mR2r-50-15,mR2c-50-15,mR1t-50-15,16,242.2
267,59,mR2r-50-15,mR2c-50-15,mR1t-50-15,16.4,247.7
296,78,mR2r-50-15,mR2c-50-15,mR1t-50-15,13.42,248.2
213,54,mR3r-50-15,kL1-50-4,kL1-50-4,18.4,246.5
237,69,mR3r-50-15,kL1-50-4,kL1-50-4,15.51,247
259,76,mR3r-50-15,kL1-50-4,kL1-50-4,14.21,249
282,61,mR3r-50-15,kL1-50-4,kL1-50-4,15.26,254.9
219,70,mR3r-50-15,mL1c-50-15,mL3c-50-15,17.47,239.9
240,59,mR3r-50-15,mL1c-50-15,mL3c-50-15,17.71,244.5
271,52,mR3r-50-15,mL1c-50-15,mL3c-50-15,18.64,249.9
299,78,mR3r-50-15,mL1c-50-15,mL3c-50-15,13.88,249
204,55,mL1c-50-15,sL2-50-33,mR1c-50-15,21.72,243.6
244,71,mL1c-50-15,sL2-50-33,mR1c-50-15,17.73,246.9
275,61,mL1c-50-15,sL2-50-33,mR1c-50-15,17.93,252.7
297,76,mL1c-50-15,sL2-50-33,mR1c-50-15,15.46,253.6
213,64,mL1c-50-15,mR1r-50-15,sL1-50-33,21.17,245.7
248,71,mL1c-50-15,mR1r-50-15,sL1-50-33,18.7,249.9
269,52,mL1c-50-15,mR1r-50-15,sL1-50-33,21.32,255.2
300,80,mL1c-50-15,mR1r-50-15,sL1-50-33,16.15,256.2
213,67,mL1c-50-15,mR2t-50-15,sR1-50-33,16.06,242.2
241,58,mL1c-50-15,mR2t-50-15,sR1-50-33,15.57,247.5
270,51,mL1c-50-15,mR2t-50-15,sR1-50-33,16.42,252.5
299,76,mL1c-50-15,mR2t-50-15,sR1-50-33,12.19,252
201,54,mL2c-50-15,kR2-50-4,mR1c-50-15,18.97,242.6
249,61,mL2c-50-15,kR2-50-4,mR1c-50-15,16.1,248
264,78,mL2c-50-15,kR2-50-4,mR1c-50-15,13.83,247
296,71,mL2c-50-15,kR2-50-4,mR1c-50-15,13.63,252.5
208,51,mL2c-50-15,mR3c-50-15,mR3r-50-15,20.54,241.4
228,61,mL2c-50-15,mR3c-50-15,mR3r-50-15,18.13,242.5
274,78,mL2c-50-15,mR3c-50-15,mR3r-50-15,14.68,245.5
297,70,mL2c-50-15,mR3c-50-15,mR3r-50-15,14.69,249.7
216,78,mL3c-50-15,kL1-50-4,mL3c-50-15,16.82,239.5
247,52,mL3c-50-15,kL1-50-4,mL3c-50-15,18.61,248.7
270,69,mL3c-50-15,kL1-50-4,mL3c-50-15,15.09,249
292,59,mL3c-50-15,kL1-50-4,mL3c-50-15,16.28,253.7
219,54,mL3c-50-15,mL1c-50-15,mR3c-50-15,19.44,242.6
234,65,mL3c-50-15,mL1c-50-15,mR3c-50-15,17.31,242.7
252,80,mL3c-50-15,mL1c-50-15,mR3c-50-15,15.27,242.5
275,62,mL3c-50-15,mL1c-50-15,mR3c-50-15,16.32,248.5
201,63,mR1c-50-15,sL3-50-33,mR2r-50-15,20.59,242
236,50,mR1c-50-15,sL3-50-33,mR2r-50-15,21.43,248.7
258,70,mR1c-50-15,sL3-50-33,mR2r-50-15,17.04,249
295,79,mR1c-50-15,sL3-50-33,mR2r-50-15,15.12,252.9
202,69,mR1c-50-15,mL3r-50-15,mR1c-50-15,18.2,237.1
240,63,mR1c-50-15,mL3r-50-15,mR1c-50-15,16.74,243.5
261,76,mR1c-50-15,mL3r-50-15,mR1c-50-15,14.78,243.7
295,54,mR1c-50-15,mL3r-50-15,mR1c-50-15,17.23,252.5
213,77,mR1c-50-15,mR1t-50-15,mR3t-50-15,17.17,237.7
250,70,mR1c-50-15,mR1t-50-15,mR3t-50-15,15.39,243.7
271,60,mR1c-50-15,mR1t-50-15,mR3t-50-15,16,248.2
300,50,mR1c-50-15,mR1t-50-15,mR3t-50-15,17.89,254
212,79,mR2c-50-15,kR2-50-4,sR3-50-33,15.39,241.5
237,65,mR2c-50-15,kR2-50-4,sR3-50-33,14.74,248
263,60,mR2c-50-15,kR2-50-4,sR3-50-33,15.07,252.7
292,51,mR2c-50-15,kR2-50-4,sR3-50-33,16.41,257.7
207,78,mR2c-50-15,mR3c-50-15,sR1-50-33,16.77,238.2
239,59,mR2c-50-15,mR3c-50-15,sR1-50-33,15.88,245
270,53,mR2c-50-15,mR3c-50-15,sR1-50-33,16.32,251.7
295,68,mR2c-50-15,mR3c-50-15,sR1-50-33,13.42,252.5
202,56,mR3c-50-15,sR3-50-33,mR2t-50-15,17.9,242
232,63,mR3c-50-15,sR3-50-33,mR2t-50-15,15.78,244.9
264,79,mR3c-50-15,sR3-50-33,mR2t-50-15,13.32,245
279,70,mR3c-50-15,sR3-50-33,mR2t-50-15,13.66,249.7
206,63,mR3c-50-15,mL2c-50-15,kL1-50-4,18.17,242
236,55,mR3c-50-15,mL2c-50-15,kL1-50-4,18.09,247.7
261,69,mR3c-50-15,mL2c-50-15,kL1-50-4,15.22,248.7
281,78,mR3c-50-15,mL2c-50-15,kL1-50-4,13.87,249.7
214,68,mL1t-50-15,sL2-50-33,mR3c-50-15,19.7,244.6
235,58,mL1t-50-15,sL2-50-33,mR3c-50-15,20.04,248.4
255,51,mL1t-50-15,sL2-50-33,mR3c-50-15,20.97,251.9
295,78,mL1t-50-15,sL2-50-33,mR3c-50-15,15.51,254.6
200,63,mL1t-50-15,mL3r-50-15,mL1r-50-15,19.15,239.9
226,68,mL1t-50-15,mL3r-50-15,mL1r-50-15,17.27,242.6
252,53,mL1t-50-15,mL3r-50-15,mL1r-50-15,18.5,248
293,78,mL1t-50-15,mL3r-50-15,mL1r-50-15,13.94,250
215,72,mL1t-50-15,mR2t-50-15,sR3-50-33,16.18,243.2
244,60,mL1t-50-15,mR2t-50-15,sR3-50-33,15.92,248.7
273,79,mL1t-50-15,mR2t-50-15,sR3-50-33,13.14,250
293,52,mL1t-50-15,mR2t-50-15,sR3-50-33,16.48,256.5
201,62,mL2t-50-15,kR2-50-4,mR1c-50-15,18.08,241.9
241,79,mL2t-50-15,kR2-50-4,mR1c-50-15,14.91,245
267,56,mL2t-50-15,kR2-50-4,mR1c-50-15,16.66,250
293,68,mL2t-50-15,kR2-50-4,mR1c-50-15,14.07,253.2
218,56,mL2t-50-15,mR3c-50-15,mL3t-50-15,19.16,242.6
242,63,mL2t-50-15,mR3c-50-15,mL3t-50-15,17.18,244.9
269,79,mL2t-50-15,mR3c-50-15,mL3t-50-15,14.7,245.7
296,70,mL2t-50-15,mR3c-50-15,mL3t-50-15,14.64,250.5
217,79,mL3t-50-15,sR3-50-33,mR2c-50-15,15.73,239.5
250,50,mL3t-50-15,sR3-50-33,mR2c-50-15,17.85,249.5
273,70,mL3t-50-15,sR3-50-33,mR2c-50-15,13.83,248.5
295,61,mL3t-50-15,sR3-50-33,mR2c-50-15,14.74,253.5
208,60,mL3t-50-15,mL2c-50-15,kR1-50-4,18.01,243
229,74,mL3t-50-15,mL2c-50-15,kR1-50-4,15.75,243.5
269,67,mL3t-50-15,mL2c-50-15,kR1-50-4,14.8,250
296,50,mL3t-50-15,mL2c-50-15,kR1-50-4,17.87,257
201,58,mR1t-50-15,sL2-50-33,mL1c-50-15,21.25,242.9
245,66,mR1t-50-15,sL2-50-33,mL1c-50-15,18.08,248.1
271,79,mR1t-50-15,sL2-50-33,mL1c-50-15,15.89,249.9
299,52,mR1t-50-15,sL2-50-33,mL1c-50-15,19.17,257.4
209,66,mR1t-50-15,mL3r-50-15,kR3-50-4,17.5,242.6
226,53,mR1t-50-15,mL3r-50-15,kR3-50-4,18.46,247.1
272,58,mR1t-50-15,mL3r-50-15,kR3-50-4,16.34,252.7
292,73,mR1t-50-15,mL3r-50-15,kR3-50-4,13.7,252.7
209,61,mR1t-50-15,mR2t-50-15,sL3-50-33,20.05,244.9
231,50,mR1t-50-15,mR2t-50-15,sL3-50-33,21.08,249.5
252,79,mR1t-50-15,mR2t-50-15,sL3-50-33,16.43,248.7
297,72,mR1t-50-15,mR2t-50-15,sL3-50-33,15.56,256
209,52,mR2t-50-15,kR2-50-4,mR3c-50-15,19.22,244
234,69,mR2t-50-15,kR2-50-4,mR3c-50-15,15.85,244.7
267,77,mR2t-50-15,kR2-50-4,mR3c-50-15,14.02,248
299,61,mR2t-50-15,kR2-50-4,mR3c-50-15,15.37,254.9
200,64,mR2t-50-15,mR3c-50-15,mL3c-50-15,19.19,238.4
244,51,mR2t-50-15,mR3c-50-15,mL3c-50-15,19.49,246.2
270,77,mR2t-50-15,mR3c-50-15,mL3c-50-15,14.81,245.2
297,72,mR2t-50-15,mR3c-50-15,mL3c-50-15,14.34,249.2
201,72,mR3t-50-15,kL1-50-4,mR3r-50-15,17.95,238.9
244,79,mR3t-50-15,kL1-50-4,mR3r-50-15,15.27,244
270,52,mR3t-50-15,kL1-50-4,mR3r-50-15,17.94,252
298,64,mR3t-50-15,kL1-50-4,mR3r-50-15,15.01,253.5
222,54,mR3t-50-15,mL2c-50-15,mR2r-50-15,19.19,243.1
242,69,mR3t-50-15,mL2c-50-15,mR2r-50-15,16.22,243
264,61,mR3t-50-15,mL2c-50-15,mR2r-50-15,16.56,247.4
287,76,mR3t-50-15,mL2c-50-15,mR2r-50-15,14.26,248
209,63,sL1-50-33,sR1-50-33,mL1r-50-15,20.68,245.4
231,53,sL1-50-33,sR1-50-33,mL1r-50-15,20.43,249.9
256,78,sL1-50-33,sR1-50-33,mL1r-50-15,16.93,250.2
281,69,sL1-50-33,sR1-50-33,mL1r-50-15,16.38,255
205,52,sL1-50-33,mR2r-50-15,mL3r-50-15,24.57,243.6
226,63,sL1-50-33,mR2r-50-15,mL3r-50-15,21.6,245.1
263,69,sL1-50-33,mR2r-50-15,mL3r-50-15,19.18,249.5
296,79,sL1-50-33,mR2r-50-15,mL3r-50-15,17.03,252.7
202,52,sL1-50-33,mR2t-50-15,mL1c-50-15,24.57,243.7
237,59,sL1-50-33,mR2t-50-15,mL1c-50-15,21.38,247.7
267,69,sL1-50-33,mR2t-50-15,mL1c-50-15,18.71,250.7
295,78,sL1-50-33,mR2t-50-15,mL1c-50-15,16.85,253.5
219,53,sL2-50-33,mL1r-50-15,kL3-50-4,21.83,248.7
235,76,sL2-50-33,mL1r-50-15,kL3-50-4,18.16,248.1
253,69,sL2-50-33,mL1r-50-15,kL3-50-4,17.84,251.7
288,60,sL2-50-33,mL1r-50-15,kL3-50-4,18.18,258.1
217,50,sL2-50-33,mL1t-50-15,kL3-50-4,22.75,249.8
245,62,sL2-50-33,mL1t-50-15,kL3-50-4,19.22,252.9
270,77,sL2-50-33,mL1t-50-15,kL3-50-4,16.53,255.1
294,70,sL2-50-33,mL1t-50-15,kL3-50-4,16.49,259.2
215,64,sL3-50-33,kL1-50-4,mR3t-50-15,19.74,246.1
237,76,sL3-50-33,kL1-50-4,mR3t-50-15,17.42,247.7
267,55,sL3-50-33,kL1-50-4,mR3t-50-15,19.15,254.8
300,70,sL3-50-33,kL1-50-4,mR3t-50-15,15.88,257.5
214,69,sL3-50-33,mL3c-50-15,mR3c-50-15,20.04,242.2
235,50,sL3-50-33,mL3c-50-15,mR3c-50-15,22.28,247.8
261,62,sL3-50-33,mL3c-50-15,mR3c-50-15,18.75,249.7
284,76,sL3-50-33,mL3c-50-15,mR3c-50-15,16.27,250.7
221,53,sR1-50-33,sR1-50-33,kR2-50-4,14.22,247
241,63,sR1-50-33,sR1-50-33,kR2-50-4,12.38,248
274,69,sR1-50-33,sR1-50-33,kR2-50-4,11.05,250
298,79,sR1-50-33,sR1-50-33,kR2-50-4,9.91,252
206,52,sR1-50-33,mR1r-50-15,mL1r-50-15,17.25,243
234,77,sR1-50-33,mR1r-50-15,mL1r-50-15,14.45,242.7
262,64,sR1-50-33,mR1r-50-15,mL1r-50-15,13.74,248
292,71,sR1-50-33,mR1r-50-15,mL1r-50-15,12.36,250.5
200,75,sR1-50-33,mR2t-50-15,kR1-50-4,16.23,240.5
226,67,sR1-50-33,mR2t-50-15,kR1-50-4,14.16,245.5
258,56,sR1-50-33,mR2t-50-15,kR1-50-4,14.52,250
287,62,sR1-50-33,mR2t-50-15,kR1-50-4,13.06,254
209,65,sR2-50-33,mL1r-50-15,sR3-50-33,14.7,243
240,71,sR2-50-33,mL1r-50-15,sR3-50-33,12.97,246
265,52,sR2-50-33,mL1r-50-15,sR3-50-33,14.7,252.5
292,78,sR2-50-33,mL1r-50-15,sR3-50-33,11.02,250.5
204,80,sR2-50-33,mL1t-50-15,mL1c-50-15,16.71,240.5
235,63,sR2-50-33,mL1t-50-15,mL1c-50-15,15.23,246.7
260,72,sR2-50-33,mL1t-50-15,mL1c-50-15,13.58,249
289,54,sR2-50-33,mL1t-50-15,mL1c-50-15,15.54,255
212,54,sR3-50-33,kL2-50-4,mR2r-50-15,17.4,246
233,79,sR3-50-33,kL2-50-4,mR2r-50-15,14.45,245
261,60,sR3-50-33,kL2-50-4,mR2r-50-15,15.13,252
298,70,sR3-50-33,kL2-50-4,mR2r-50-15,12.98,255
206,51,sR3-50-33,mL2c-50-15,mR2t-50-15,18.39,243.2
250,70,sR3-50-33,mL2c-50-15,mR2t-50-15,14.24,246
272,61,sR3-50-33,mL2c-50-15,mR2t-50-15,14.69,250
296,76,sR3-50-33,mL2c-50-15,mR2t-50-15,12.48,250.5
208,59,kL1-50-4,sL3-50-33,mR2r-50-15,20.33,245.7
228,77,kL1-50-4,sL3-50-33,mR2r-50-15,17.55,246.1
275,51,kL1-50-4,sL3-50-33,mR2r-50-15,19.7,256.4
296,71,kL1-50-4,sL3-50-33,mR2r-50-15,15.58,256.7
212,67,kL1-50-4,mR2r-50-15,kL3-50-4,17.38,244.5
238,76,kL1-50-4,mR2r-50-15,kL3-50-4,15.37,246.7
255,50,kL1-50-4,mR2r-50-15,kL3-50-4,18.55,253.5
284,59,kL1-50-4,mR2r-50-15,kL3-50-4,15.59,255
202,72,kL1-50-4,mR2t-50-15,mL3c-50-15,17.94,239
225,79,kL1-50-4,mR2t-50-15,mL3c-50-15,16.15,241
253,61,kL1-50-4,mR2t-50-15,mL3c-50-15,16.38,248
291,53,kL1-50-4,mR2t-50-15,mL3c-50-15,17.28,254.4
204,59,kL2-50-4,mL1r-50-15,sR3-50-33,17.26,244.2
234,52,kL2-50-4,mL1r-50-15,sR3-50-33,17.43,249.5
261,68,kL2-50-4,mL1r-50-15,sR3-50-33,14.11,250.5
292,76,kL2-50-4,mL1r-50-15,sR3-50-33,12.64,253.5
203,51,kL2-50-4,mL2t-50-15,sR2-50-33,18.66,245.7
237,62,kL2-50-4,mL2t-50-15,sR2-50-33,15.56,249
259,80,kL2-50-4,mL2t-50-15,sR2-50-33,13.46,249.2
286,70,kL2-50-4,mL2t-50-15,sR2-50-33,13.38,254.5
216,60,kL3-50-4,kL2-50-4,mL2t-50-15,18.35,247.6
244,66,kL3-50-4,kL2-50-4,mL2t-50-15,16.39,250.9
266,51,kL3-50-4,kL2-50-4,mL2t-50-15,18.4,255.5
296,74,kL3-50-4,kL2-50-4,mL2t-50-15,13.98,257
219,70,kL3-50-4,mL3c-50-15,kR3-50-4,16.88,245.5
241,65,kL3-50-4,mL3c-50-15,kR3-50-4,16.3,249.5
268,76,kL3-50-4,mL3c-50-15,kR3-50-4,14.33,251.5
290,50,kL3-50-4,mL3c-50-15,kR3-50-4,18.48,258.7
203,51,kR1-50-4,sL3-50-33,mL1t-50-15,21.57,247.8
237,68,kR1-50-4,sL3-50-33,mL1t-50-15,17.42,251.2
263,58,kR1-50-4,sL3-50-33,mL1t-50-15,17.97,255.9
294,78,kR1-50-4,sL3-50-33,mL1t-50-15,14.55,258.4
209,79,kR1-50-4,mR2r-50-15,mL2r-50-15,16.68,238.5
231,50,kR1-50-4,mR2r-50-15,mL2r-50-15,18.71,246.7
252,61,kR1-50-4,mR2r-50-15,mL2r-50-15,15.94,247.7
297,72,kR1-50-4,mR2r-50-15,mL2r-50-15,13.52,251.5
209,69,kR1-50-4,mR3t-50-15,kL1-50-4,16.62,243
234,52,kR1-50-4,mR3t-50-15,kL1-50-4,17.59,249.2
267,61,kR1-50-4,mR3t-50-15,kL1-50-4,15.14,252.5
299,77,kR1-50-4,mR3t-50-15,kL1-50-4,12.57,254
200,77,kR2-50-4,kR3-50-4,mL1r-50-15,16.77,241.5
244,51,kR2-50-4,kR3-50-4,mL1r-50-15,17.82,251.5
270,72,kR2-50-4,kR3-50-4,mL1r-50-15,13.66,252.2
297,64,kR2-50-4,kR3-50-4,mL1r-50-15,14.34,257.2
202,67,kR2-50-4,mL1t-50-15,mR1r-50-15,17.55,241.9
226,79,kR2-50-4,mL1t-50-15,mR1r-50-15,15.52,243.6
265,53,kR2-50-4,mL1t-50-15,mR1r-50-15,17.13,252
293,63,kR2-50-4,mL1t-50-15,mR1r-50-15,14.71,254.5
203,53,kR3-50-4,kL1-50-4,mL3t-50-15,19.08,245.6
233,59,kR3-50-4,kL1-50-4,mL3t-50-15,16.75,248.7
265,70,kR3-50-4,kL1-50-4,mL3t-50-15,14.42,251.5
299,74,kR3-50-4,kL1-50-4,mL3t-50-15,13.24,255.5
211,77,kR3-50-4,mL3c-50-15,kR3-50-4,16.41,242.7
248,62,kR3-50-4,mL3c-50-15,kR3-50-4,16.04,250.7
270,70,kR3-50-4,mL3c-50-15,kR3-50-4,14.38,252.7
296,51,kR3-50-4,mL3c-50-15,kR3-50-4,17.68,259.2
205,54,mL1r-50-15,sR1-50-33,mR3c-50-15,17.68,242.7
248,62,mL1r-50-15,sR1-50-33,mR3c-50-15,15.02,247
265,67,mL1r-50-15,sR1-50-33,mR3c-50-15,13.98,248.5
282,78,mL1r-50-15,sR1-50-33,mR3c-50-15,12.51,248.5
201,59,mL1r-50-15,mR1r-50-15,mL2t-50-15,19.19,240.5
230,67,mL1r-50-15,mR1r-50-15,mL2t-50-15,16.82,243.2
271,50,mL1r-50-15,mR1r-50-15,mL2t-50-15,18.55,251.1
291,76,mL1r-50-15,mR1r-50-15,mL2t-50-15,13.78,249.7
220,64,mL1r-50-15,mR3t-50-15,sL1-50-33,21.11,246.9
241,69,mL1r-50-15,mR3t-50-15,sL1-50-33,19.36,249.4
261,52,mL1r-50-15,mR3t-50-15,sL1-50-33,22.11,250
286,77,mL1r-50-15,mR3t-50-15,sL1-50-33,16.9,254.9
207,59,mL2r-50-15,kR3-50-4,mL3c-50-15,18.62,242.7
231,51,mL2r-50-15,kR3-50-4,mL3c-50-15,19.21,247.2
259,74,mL2r-50-15,kR3-50-4,mL3c-50-15,14.89,247.5
297,67,mL2r-50-15,kR3-50-4,mL3c-50-15,14.66,253.5
216,68,mL2r-50-15,mL2t-50-15,kL2-50-4,17.5,244.5
242,57,mL2r-50-15,mL2t-50-15,kL2-50-4,17.75,249.7
265,62,mL2r-50-15,mL2t-50-15,kL2-50-4,16.04,252
291,74,mL2r-50-15,mL2t-50-15,kL2-50-4,14.05,254
212,61,mL3r-50-15,kL2-50-4,sL1-50-33,21.62,248.2
230,51,mL3r-50-15,kL2-50-4,sL1-50-33,22.79,252
251,70,mL3r-50-15,kL2-50-4,sL1-50-33,18.66,253.1
282,79,mL3r-50-15,kL2-50-4,sL1-50-33,16.54,256.5
209,54,mL3r-50-15,mL3c-50-15,mL2t-50-15,18.3,240
246,79,mL3r-50-15,mL3c-50-15,mL2t-50-15,15.7,243.5
270,69,mL3r-50-15,mL3c-50-15,mL2t-50-15,15.57,248
298,60,mL3r-50-15,mL3c-50-15,mL2t-50-15,16.43,253
202,55,mR1r-50-15,sR1-50-33,mR3c-50-15,17.5,242
237,63,mR1r-50-15,sR1-50-33,mR3c-50-15,14.96,244.9
263,71,mR1r-50-15,sR1-50-33,mR3c-50-15,13.41,247
295,79,mR1r-50-15,sR1-50-33,mR3c-50-15,11.98,249.5
203,69,mR1r-50-15,mR2r-50-15,sL3-50-33,19.85,242.6
225,76,mR1r-50-15,mR2r-50-15,sL3-50-33,18.07,244.7
272,53,mR1r-50-15,mR2r-50-15,sL3-50-33,19.41,254.9
296,61,mR1r-50-15,mR2r-50-15,sL3-50-33,17.4,257.2
201,68,mR1r-50-15,mR2t-50-15,kR1-50-4,17.38,240.6
236,79,mR1r-50-15,mR2t-50-15,kR1-50-4,14.85,243.5
263,51,mR1r-50-15,mR2t-50-15,kR1-50-4,17.49,252
291,61,mR1r-50-15,mR2t-50-15,kR1-50-4,14.94,254.2
200,59,mR2r-50-15,kR3-50-4,kL3-50-4,18.74,244.9
226,51,mR2r-50-15,kR3-50-4,kL3-50-4,19.1,249.9
254,66,mR2r-50-15,kR3-50-4,kL3-50-4,15.55,252
290,80,mR2r-50-15,kR3-50-4,kL3-50-4,13.23,254.7
207,60,mR2r-50-15,mL1t-50-15,mL2t-50-15,19.04,242.6
231,66,mR2r-50-15,mL1t-50-15,mL2t-50-15,17.17,245.2
274,76,mR2r-50-15,mL1t-50-15,mL2t-50-15,14.63,249.7
299,52,mR2r-50-15,mL1t-50-15,mL2t-50-15,17.9,255.6
210,52,mR3r-50-15,kL1-50-4,mR1t-50-15,19.14,243.7
248,61,mR3r-50-15,kL1-50-4,mR1t-50-15,16.3,247.5
265,70,mR3r-50-15,kL1-50-4,mR1t-50-15,14.56,248
281,79,mR3r-50-15,kL1-50-4,mR1t-50-15,13.52,248.5
211,78,mR3r-50-15,mL2c-50-15,mL1t-50-15,17.54,240.7
237,72,mR3r-50-15,mL2c-50-15,mL1t-50-15,16.43,245
271,59,mR3r-50-15,mL2c-50-15,mL1t-50-15,16.88,251
298,51,mR3r-50-15,mL2c-50-15,mL1t-50-15,18.49,255.7
205,55,mL1c-50-15,sL3-50-33,mR3c-50-15,21.81,243.8
240,64,mL1c-50-15,sL3-50-33,mR3c-50-15,18.93,247.6
273,79,mL1c-50-15,sL3-50-33,mR3c-50-15,15.87,249.9
295,72,mL1c-50-15,sL3-50-33,mR3c-50-15,16,254
207,67,mL1c-50-15,mR2r-50-15,kR2-50-4,17.45,242.4
228,77,mL1c-50-15,mR2r-50-15,kR2-50-4,15.61,243.5
254,60,mL1c-50-15,mR2r-50-15,kR2-50-4,16.15,250
294,52,mL1c-50-15,mR2r-50-15,kR2-50-4,17.26,257
217,70,mL1c-50-15,mR3t-50-15,mL2r-50-15,17.51,240.1
242,78,mL1c-50-15,mR3t-50-15,mL2r-50-15,15.8,242.2
270,60,mL1c-50-15,mR3t-50-15,mL2r-50-15,16.53,248.5
294,53,mL1c-50-15,mR3t-50-15,mL2r-50-15,17.75,253
201,52,mL2c-50-15,mL1r-50-15,sL2-50-33,22.64,245
245,69,mL2c-50-15,mL1r-50-15,sL2-50-33,17.83,249
266,61,mL2c-50-15,mL1r-50-15,sL2-50-33,18.32,253.2
295,80,mL2c-50-15,mL1r-50-15,sL2-50-33,15.1,254.5
203,56,mL2c-50-15,mL1t-50-15,kL2-50-4,19.51,245.1
227,61,mL2c-50-15,mL1t-50-15,kL2-50-4,17.66,248
254,77,mL2c-50-15,mL1t-50-15,kL2-50-4,15.13,249.7
280,66,mL2c-50-15,mL1t-50-15,kL2-50-4,15.4,254.9
207,51,mL3c-50-15,kL1-50-4,mR1t-50-15,19.52,243.5
231,68,mL3c-50-15,kL1-50-4,mR1t-50-15,16.21,243.7
263,58,mL3c-50-15,kL1-50-4,mR1t-50-15,16.36,249.7
